time_s,log_time_s,sample_time_us,log_time_us,state,lagged,pressure_pa,temperature_c,baro_altitude_rel_m,smooth_altitude_m,dalt_dt_mps,dalt_dt_z,alignment_weight
22.44306,22.44837,1144604098,1144609408,fresh,False,67871,24.29,2922.020574789784,2922.4700893230365,14.372525988801499,1.3871613733072716,1.6371613733072716
22.466823,22.46989,1144627861,1144630928,fresh,False,67867,24.28,2922.484980364011,2922.788111891536,14.880563849568716,1.4111394496507608,1.6611394496507608
22.488281,22.491362,1144649319,1144652400,fresh,False,67862,24.29,2923.065518499331,2923.136434794595,15.32290442592057,1.4320167836619906,1.6820167836619906
22.50964,22.51284,1144670678,1144673878,fresh,False,67857,24.29,2923.6460912695443,2923.4443724292855,14.841409018903505,1.4092914426587446,1.6592914426587446
22.530167,22.5343,1144691205,1144695338,fresh,False,67857,24.3,2923.6460912695443,2923.7573899675554,14.444491556103458,1.390557962420262,1.640557962420262
22.550907,22.555781,1144711945,1144716819,fresh,False,67855,24.29,2923.8783300764317,2924.0401087361624,14.1316778252949,1.3757939613529162,1.6257939613529162
22.572279,22.577269,1144733317,1144738307,fresh,False,67849,24.3,2924.575079753998,2924.353144951396,14.566102520228014,1.3962976861833303,1.6462976861833303
22.593541,22.5987,1144754579,1144759738,fresh,False,67843,24.3,2925.27187932311,2924.6611377081085,12.764529899337504,1.3112681063468659,1.5612681063468659
22.615619,22.620181,1144776657,1144781219,fresh,False,67844,24.3,2925.1557425965602,2924.9034969980808,10.800195263713249,1.2185565793240005,1.4685565793240005
22.638446,22.641634,1144799484,1144802672,fresh,False,67840,24.28,2925.6202978194933,2925.145850503525,12.38125808845507,1.2931786656745352,1.5431786656745352
22.65969,22.663129,1144820728,1144824167,fresh,False,67839,24.3,2925.736440090655,2925.443759356986,13.244856501114555,1.333938282758179,1.583938282758179
22.681171,22.6846,1144842209,1144845638,fresh,False,67837,24.29,2925.9687287917563,2925.7113660049463,13.63970662871725,1.3525741901088557,1.6025741901088557
22.701686,22.70609,1144862724,1144867128,fresh,False,67836,24.3,2926.0848752217644,2926.014340432967,12.079039263215236,1.278914716816281,1.528914716816281
22.745784,22.749219,1144906822,1144910257,fresh,False,67830,24.29,2926.7817829166293,2926.2920719621065,10.616172872745665,1.209871197228917,1.459871197228917
22.766544,22.770707,1144927582,1144931745,fresh,False,67834,24.3,2926.3171722408983,2926.5546654674213,12.085620971141907,1.2792253564502996,1.5292253564502996
22.788986,22.792148,1144950024,1144953186,fresh,False,67825,24.3,2927.3625774595907,2926.8122229315454,11.913954149451456,1.2711231253490158,1.5211231253490158
22.810286,22.813618,1144971324,1144974656,fresh,False,67830,24.31,2926.7817829166293,2927.074832109769,12.703129007015377,1.3083701426371632,1.5583701426371632
22.831904,22.835069,1144992942,1144996107,fresh,False,67820,24.32,2927.943406671655,2927.357655500066,12.411320429673651,1.2945975306223456,1.5445975306223456
22.852498,22.856556,1145013536,1145017594,fresh,False,67819,24.3,2928.0595766747647,2927.600081334293,11.01789228207781,1.228831316955193,1.478831316955193
22.873171,22.878047,1145034209,1145039085,fresh,False,67824,24.3,2927.478740528327,2927.8122115350807,10.524768030227278,1.205557124477015,1.455557124477015
22.894229,22.899504,1145055267,1145060542,fresh,False,67826,24.29,2927.246415777619,2928.03949525059,10.686332045399467,1.2131825291748244,1.4631825291748244
22.915718,22.921019,1145076756,1145082057,fresh,False,67816,24.3,2928.4080950061625,2928.2667898206273,11.524193532532081,1.2527274297721847,1.5027274297721847
22.937938,22.942485,1145098976,1145103523,fresh,False,67821,24.31,2927.8272380554913,2928.544614201431,10.731708028455614,1.215324158509768,1.465324158509768
22.96057,22.963989,1145121608,1145125027,fresh,False,67811,24.3,2928.9889866342537,2928.7466550242334,8.916482490312774,1.129650196202097,1.379650196202097
22.982121,22.985444,1145143159,1145146482,fresh,False,67812,24.29,2928.8728055342226,2928.9385938054984,9.24595548173238,1.1452004713911286,1.3952004713911286
23.003216,23.006927,1145164254,1145167965,fresh,False,67810,24.3,2929.1051691215707,2929.140651515826,10.94096492411336,1.2252005441238356,1.4752005441238356
23.0238,23.028392,1145184838,1145189430,fresh,False,67806,24.3,2929.5699129444006,2929.3932266727065,10.48648138808494,1.2037500937434422,1.4537500937434422
23.04478,23.049879,1145205818,1145210917,fresh,False,67805,24.32,2929.6861023686856,2929.5750851258963,9.72096264323045,1.167619583944875,1.417619583944875
23.066295,23.07137,1145227333,1145232408,fresh,False,67799,24.3,2930.383268053265,2929.8074598186145,9.759109931459534,1.1694200375332606,1.4194200375332606
23.087727,23.092837,1145248765,1145253875,fresh,False,67801,24.29,2930.1508739412257,2929.9943821723286,8.05487287700089,1.088984445316765,1.338984445316765
23.111175,23.114342,1145272213,1145275380,fresh,False,67801,24.3,2930.1508739412257,2930.166147633404,9.140506986281252,1.1402235744519618,1.3902235744519618
23.132682,23.13581,1145293720,1145296848,fresh,False,67799,24.3,2930.383268053265,2930.3985389766185,10.680741287622368,1.2129186598313175,1.4629186598313175
23.154218,23.157322,1145315256,1145318360,fresh,False,67795,24.29,2930.848072930354,2930.625871546632,10.446413245430449,1.2018589807817817,1.4518589807817817
23.174736,23.17879,1145335774,1145339828,fresh,False,67784,24.32,2932.126400849142,2930.8380701510287,10.875381300371373,1.2221051662821267,1.4721051662821267
23.195536,23.200286,1145356574,1145361324,fresh,False,67797,24.31,2930.615667716211,2931.075523405455,9.575483613429242,1.1607533490589903,1.4107533490589903
23.21647,23.221764,1145377508,1145382802,fresh,False,67798,24.31,2930.499467190856,2931.2371985310247,8.29650408377347,1.100388814893105,1.350388814893105
23.238071,23.243258,1145399109,1145404296,fresh,False,67790,24.3,2931.429110254176,2931.429192329854,8.30788517271867,1.100925972929295,1.350925972929295
23.259645,23.264748,1145420683,1145425786,fresh,False,67784,24.31,2932.126400849142,2931.59592279025,7.741697975689021,1.0742033979334453,1.3242033979334453
23.283097,23.286223,1145444135,1145447261,fresh,False,67789,24.3,2931.5453218829684,2931.7778225148745,7.781051373938681,1.0760607768031638,1.3260607768031638
23.304464,23.30769,1145465502,1145468728,fresh,False,67784,24.32,2932.126400849142,2931.9445629328256,6.260614724102197,1.0043000894989496,1.2543000894989496
23.325911,23.329165,1145486949,1145490203,fresh,False,67783,24.3,2932.242620807075,2932.045617127135,6.048193899623584,0.9942743746071435,1.2442743746071434
23.346575,23.350635,1145507613,1145511673,fresh,False,67785,24.32,2932.0101822794895,2932.1972038515064,7.703466519888025,1.0723989718528089,1.3223989718528089
23.367235,23.372129,1145528273,1145533167,fresh,False,67778,24.31,2932.82374142227,2932.3639522364597,7.506154769362183,1.063086366271738,1.313086366271738
23.388387,23.39358,1145549425,1145554618,fresh,False,67781,24.31,2932.475064887935,2932.5104886954814,5.736614010647827,0.9795686076911226,1.2295686076911228
23.448362,23.458227,1145609400,1145619265,fresh,False,67774,24.31,2933.28866290729,2932.651978088537,2.593691433794447,0.831230770476276,1.081230770476276
23.476402,23.479722,1145637440,1145640760,fresh,False,67774,24.29,2933.28866290729,2932.7277800519882,5.167617684172001,0.9527134490326743,1.2027134490326743
23.497887,23.501202,1145658925,1145662240,fresh,False,67779,24.31,2932.707514522369,2932.8793740195724,7.834461770267808,1.0785816097166436,1.3285816097166436
23.518497,23.522658,1145679535,1145683696,fresh,False,67774,24.31,2933.28866290729,2933.056236818322,6.4926373612106545,1.0152509593762509,1.2652509593762509
23.539191,23.544127,1145700229,1145705165,fresh,False,67777,24.3,2932.9399697106774,2933.1471942847297,3.993958265215042,0.8973197523768656,1.1473197523768657
23.560343,23.565614,1145721381,1145726652,fresh,False,67770,24.32,2933.753606610756,2933.222996248181,3.9007403134164633,0.8929201055445714,1.1429201055445715
23.581879,23.587073,1145742917,1145748111,fresh,False,67772,24.31,2933.521131981566,2933.313954801173,4.501150195872469,0.9212579030015843,1.1712579030015844
23.605043,23.608577,1145766081,1145769615,fresh,False,67779,24.32,2932.707514522369,2933.425135663494,4.1255648232472595,0.9035312423847851,1.1535312423847852
23.626737,23.630044,1145787775,1145791082,fresh,False,67771,24.32,2933.6373686017773,2933.5009385325407,3.7459022215625737,0.8856121470752045,1.1356121470752045
23.648239,23.651522,1145809277,1145812560,fresh,False,67768,24.32,2933.9860867951484,2933.586847424526,3.8414247983891983,0.8901205662631302,1.1401205662631302
23.668758,23.67298,1145829796,1145834018,fresh,False,67770,24.32,2933.753606610756,2933.6626548219097,3.918393076470238,0.8937532704184209,1.1437532704184208
23.689487,23.694425,1145850525,1145855463,fresh,False,67767,24.32,2934.1023289706363,2933.748567819423,3.2715816811542027,0.863225441265481,1.113225441265481
23.710761,23.715952,1145871799,1145876990,fresh,False,67769,24.31,2933.8698460085316,2933.7991069900077,2.5915864097478334,0.8311314187720185,1.0811314187720185
23.732339,23.737433,1145893377,1145898471,fresh,False,67767,24.32,2934.1023289706363,2933.859754719366,2.808894594432786,0.8413878044566838,1.0913878044566838
23.755744,23.758933,1145916782,1145919971,fresh,False,67763,24.33,2934.567311562095,2933.9254528938295,3.7858257003535982,0.8874964322757273,1.1374964322757273
23.777308,23.780414,1145938346,1145941452,fresh,False,67772,24.32,2933.521131981566,2934.0265372742324,4.123368206404848,0.9034275677368657,1.1534275677368657
23.798559,23.801927,1145959597,1145962965,fresh,False,67769,24.33,2933.8698460085316,2934.1023455773566,2.2537290968029993,0.8151854252376718,1.0651854252376718
23.819092,23.823395,1145980130,1145984433,fresh,False,67771,24.32,2933.6373686017773,2934.1225614871078,1.3071414088772144,0.7705089284651382,1.020508928465138
23.840598,23.844865,1146001636,1146005903,fresh,False,67762,24.31,2934.6835606825234,2934.157939117839,2.416997788430308,0.8228912862662754,1.0728912862662754
23.861371,23.866346,1146022409,1146027384,fresh,False,67768,24.31,2933.9860867951484,2934.2236372923026,1.9531947529467288,0.8010009795549355,1.0510009795549355
23.88272,23.887815,1146043758,1146048853,fresh,False,67768,24.33,2933.9860867951484,2934.2387989528843,0.8240281990583753,0.7477072313434111,0.9977072313434111
23.904253,23.909308,1146065291,1146070346,fresh,False,67763,24.32,2934.567311562095,2934.259015345736,0.9020061910996446,0.7513875913926679,1.001387591392668
23.927709,23.930782,1146088747,1146091820,fresh,False,67764,24.32,2934.4510638307343,2934.279231255487,0.5346393362997333,0.7340488236143035,0.9840488236143035
23.949083,23.95228,1146110121,1146113318,fresh,False,67764,24.32,2934.4510638307343,2934.2842853235043,1.4043279373290716,0.7750958818769531,1.025095881876953
23.970622,23.973742,1146131660,1146134780,fresh,False,67762,24.32,2934.6835606825234,2934.33988206468,1.3865625135222217,0.7742573997062113,1.0242573997062112
23.991191,23.995174,1146152229,1146156212,fresh,False,67766,24.33,2934.2185725350396,2934.344936132697,-0.24515481667185668,0.6972445513816741,0.9472445513816741
24.011779,24.016671,1146172817,1146177709,fresh,False,67754,24.33,2935.6136036565645,2934.329773566303,-0.13317348260898143,0.7025297814492727,0.9525297814492727
24.032762,24.038138,1146193800,1146199176,fresh,False,67762,24.32,2934.6835606825234,2934.339881158877,0.4743557729962049,0.7312035949516863,0.9812035949516863
24.054417,24.059613,1146215455,1146220651,fresh,False,67766,24.33,2934.2185725350396,2934.3499891137512,0.9723943421340664,0.7547097305274001,1.0047097305274
24.077739,24.081083,1146238777,1146242121,fresh,False,67765,24.32,2934.334817488392,2934.3853671671845,0.34116519331291784,0.7249173432084471,0.9749173432084471
24.112965,24.124141,1146274003,1146285179,fresh,False,67766,24.33,2934.2185725350396,2934.334826788882,-0.5381047522605513,0.6834180702021847,0.9334180702021847
24.14115,24.14561,1146302188,1146306648,fresh,False,67768,24.33,2933.9860867951484,2934.3398807965123,-0.4803306053217966,0.6861448608864171,0.9361448608864171
24.162018,24.167101,1146323056,1146328139,fresh,False,67764,24.32,2934.4510638307343,2934.3196653698346,-1.7765864888497163,0.6249649273889584,0.8749649273889584
24.183373,24.188563,1146344411,1146349601,fresh,False,67766,24.33,2934.2185725350396,2934.2640719500605,-2.2468362655781675,0.602770351122781,0.852770351122781
24.204769,24.210055,1146365807,1146371093,fresh,False,67766,24.33,2934.2185725350396,2934.2236401305317,-1.4997750045004068,0.6380297153054707,0.8880297153054707
24.228409,24.231547,1146389447,1146392585,fresh,False,67758,24.33,2935.1485710555694,2934.1983697904357,-1.640681256147218,0.6313793037511825,0.8813793037511825
24.249547,24.25301,1146410585,1146414048,fresh,False,67766,24.33,2934.2185725350396,2934.1528831782293,-1.6676949096872704,0.6301043289965023,0.8801043289965023
24.271051,24.274486,1146432089,1146435524,fresh,False,67766,24.35,2934.2185725350396,2934.127613442001,-3.597390388691565,0.5390276808006857,0.7890276808006857
24.291577,24.295934,1146452615,1146456972,fresh,False,67770,24.33,2933.753606610756,2934.0063150839874,-5.034726653117104,0.47118911729753593,0.721189117297536
24.312264,24.317433,1146473302,1146478471,fresh,False,67767,24.33,2934.1023289706363,2933.9204000335462,-2.9251904674893012,0.5707537828757054,0.8207537828757054
24.333564,24.33889,1146494602,1146499928,fresh,False,67764,24.33,2934.4510638307343,2933.8850228255046,-1.5327642595220823,0.6364727075772868,0.8864727075772868
24.355182,24.360371,1146516220,1146521409,fresh,False,67772,24.34,2933.521131981566,2933.8546989608694,-2.2889033336177818,0.6007848940399617,0.8507848940399617
24.378534,24.381851,1146539572,1146542889,fresh,False,67767,24.34,2934.1023289706363,2933.77889428056,-2.6645003087760415,0.5830576858135359,0.8330576858135359
24.399853,24.403341,1146560891,1146564379,fresh,False,67772,24.33,2933.521131981566,2933.7334109290614,-2.8043557679775404,0.5764568689517314,0.8264568689517314
24.421585,24.424839,1146582623,1146585877,fresh,False,67774,24.34,2933.28866290729,2933.6576044373937,-4.101192710571922,0.5152495109654075,0.7652495109654075
24.442102,24.446309,1146603140,1146607347,fresh,False,67772,24.33,2933.521131981566,2933.561587469761,-4.522503692831378,0.49536471954117833,0.7453647195411783
24.462953,24.467827,1146623991,1146628865,fresh,False,67769,24.34,2933.8698460085316,2933.470623483418,-6.0916435488907155,0.4213053665524406,0.6713053665524407
24.48419,24.489301,1146645228,1146650339,fresh,False,67771,24.33,2933.6373686017773,2933.3038551772383,-5.235409249144141,0.4617174165052386,0.7117174165052387
24.505701,24.51078,1146666739,1146671818,fresh,False,67771,24.34,2933.6373686017773,2933.248263750092,-2.997266922611743,0.5673519601436672,0.8173519601436672
24.529155,24.532269,1146690193,1146693307,fresh,False,67778,24.33,2932.82374142227,2933.167405907409,-3.62159269755648,0.5378853942616958,0.7878853942616958
24.550543,24.553755,1146711581,1146714793,fresh,False,67779,24.34,2932.707514522369,2933.086551928597,-4.916829732814222,0.4767535477740671,0.7267535477740671
24.572197,24.57522,1146733235,1146736258,fresh,False,67773,24.34,2933.404896750084,2932.955167351439,-6.741006308875512,0.39065711956939,0.64065711956939
24.592739,24.596676,1146753777,1146757714,fresh,False,67771,24.34,2933.6373686017773,2932.803567950938,-6.392407696912414,0.40711007470596694,0.6571100747059669
24.613313,24.618154,1146774351,1146779192,fresh,False,67781,24.35,2932.475064887935,2932.6924003699664,-5.704335845526657,0.43958529093772203,0.689585290937722
24.634327,24.639604,1146795365,1146800642,fresh,False,67777,24.34,2932.9399697106774,2932.5660682912744,-6.04208672902314,0.42364432059876067,0.6736443205987607
24.655959,24.661092,1146816997,1146822130,fresh,False,67779,24.34,2932.707514522369,2932.4346915612437,-5.509897267314955,0.4487622901980507,0.6987622901980507
24.677388,24.682564,1146838426,1146843602,fresh,False,67785,24.34,2932.0101822794895,2932.3285789535507,-5.6815033176972065,0.44066292734573037,0.6906629273457303
24.700787,24.704034,1146861825,1146865072,fresh,False,67784,24.34,2932.126400849142,2932.1769940398613,-7.238361860378063,0.3671832206639486,0.6171832206639486
24.722421,24.725521,1146883459,1146886559,fresh,False,67791,24.35,2931.3129000134377,2932.0051957516557,-7.640407411308843,0.3482077078956283,0.5982077078956283
24.74375,24.746976,1146904788,1146908014,fresh,False,67777,24.34,2932.9399697106774,2931.8485570718703,-8.101998656828073,0.3264217919644183,0.5764217919644183
24.764341,24.768485,1146925379,1146929523,fresh,False,67782,24.35,2932.358842153328,2931.6666595199486,-6.965907589281414,0.3800423593560913,0.6300423593560913
24.807833,24.811559,1146968871,1146972597,fresh,False,67786,24.34,2931.8939650980874,2931.535292205088,-6.561646149013541,0.39912245638435895,0.649122456384359
24.82864,24.833045,1146989678,1146994083,fresh,False,67793,24.35,2931.0804836959996,2931.3635144354816,-7.7179129894357175,0.34454964456435233,0.5945496445643523
24.851311,24.854537,1147012349,1147015575,fresh,False,67794,24.35,2930.9642776192213,2931.2018277232473,-8.526324024176574,0.3063947293407855,0.5563947293407855
24.872852,24.876013,1147033890,1147037051,fresh,False,67794,24.36,2930.9642776192213,2930.989621515406,-8.914238881625351,0.28808614884909955,0.5380861488490996
24.894384,24.897485,1147055422,1147058523,fresh,False,67792,24.34,2931.1966911607287,2930.817847848862,-8.38966296360013,0.31284477882870276,0.5628447788287028
24.915086,24.918984,1147076124,1147080022,fresh,False,67798,24.35,2930.499467190856,2930.635963331938,-9.533937628526473,0.25883796675353676,0.5088379667535368
24.935727,24.940437,1147096765,1147101475,fresh,False,67795,24.35,2930.848072930354,2930.423777398596,-9.484866213257192,0.26115401095511065,0.5111540109551107
24.956685,24.96194,1147117723,1147122978,fresh,False,67802,24.35,2930.0346789667037,2930.241910258422,-8.085253056706279,0.3272121410882642,0.5772121410882642
24.978316,24.983406,1147139354,1147144444,fresh,False,67803,24.35,2929.9184853797974,2930.0802447869883,-7.512774889415596,0.3542316336503874,0.6042316336503875
24.999723,25.004887,1147160761,1147165925,fresh,False,67802,24.35,2930.0346789667037,2929.918592829181,-7.427331356731884,0.35826434795765083,0.6082643479576508
25.036847,25.047838,1147197885,1147208876,fresh,False,67807,24.35,2929.4537249075843,2929.650845577266,-7.7103230691864155,0.34490786921891625,0.5949078692189163
25.066147,25.069349,1147227185,1147230387,fresh,False,67804,24.35,2929.802293180473,2929.4134150076393,-8.981960279415944,0.28488987358753065,0.5348898735875307
25.086675,25.090803,1147247713,1147251841,fresh,False,67813,24.34,2928.7566258214283,2929.2163981537915,-10.175358726206468,0.2285645457426119,0.47856454574261187
25.107336,25.112303,1147268374,1147273341,fresh,False,67805,24.35,2929.6861023686856,2928.994147940563,-9.644425220772973,0.25362323744597287,0.5036232374459728
25.128752,25.13375,1147289790,1147294788,fresh,False,67813,24.35,2928.7566258214283,2928.812300344798,-9.408425739937229,0.2647618040873598,0.5147618040873598
25.150267,25.15525,1147311305,1147316288,fresh,False,67815,24.36,2928.524270557438,2928.5900527851823,-10.294644228488323,0.22293457777907003,0.47293457777907
25.173413,25.176721,1147334451,1147337759,fresh,False,67813,24.35,2928.7566258214283,2928.3526505647446,-10.186561262307805,0.22803581494000422,0.47803581494000424
25.194871,25.198207,1147355909,1147359245,fresh,False,67821,24.35,2927.8272380554913,2928.1354631622958,-10.19811096759804,0.2274906986473408,0.47749069864734084
25.2165,25.219701,1147377538,1147380739,fresh,False,67821,24.34,2927.8272380554913,2927.913218256222,-10.916275134237367,0.19359520277065378,0.4435952027706538
25.237924,25.241168,1147398962,1147402206,fresh,False,67816,24.35,2928.4080950061625,2927.6657463149904,-11.769139060299494,0.15334222576054887,0.4033422257605489
25.258582,25.262675,1147419620,1147423713,fresh,False,67823,24.35,2927.594904983867,2927.4182773280113,-12.346322253899416,0.12610066809510703,0.376100668095107
25.279239,25.284102,1147440277,1147445140,fresh,False,67830,24.35,2926.7817829166293,2927.1556587450386,-11.83934827997291,0.15002853172443187,0.40002853172443187
25.300472,25.305621,1147461510,1147466659,fresh,False,67829,24.35,2926.897939051912,2926.923347854532,-12.754166871643974,0.10685145433416432,0.3568514543341643
25.321936,25.327083,1147482974,1147488121,fresh,False,67825,24.35,2927.3625774595907,2926.6102518562725,-12.778608493128559,0.1056978728569276,0.3556978728569276
25.345291,25.348552,1147506329,1147509590,fresh,False,67837,24.35,2925.9687287917563,2926.3577641293246,-12.825556579380645,0.10348204430699781,0.3534820443069978
25.366943,25.370032,1147527981,1147531070,fresh,False,67830,24.34,2926.7817829166293,2926.03962389124,-14.106849381059874,0.043008329669605806,0.2930083296696058
25.388215,25.391511,1147549253,1147552549,fresh,False,67838,24.37,2925.8525837480647,2925.7517999035977,-14.005514841228432,0.04779105851710009,0.2977910585171001
25.410833,25.413014,1147571871,1147574052,fresh,False,67839,24.34,2925.736440090655,2925.423603065029,-14.99525738657394,0.0010777638093893162,0.25107776380938934
25.43144,25.434496,1147592478,1147595534,fresh,False,67841,24.36,2925.50415693454,2925.105493202604,-15.21030274509394,-0.009071822318145883,0.2590718223181459
25.451994,25.456001,1147613032,1147617039,fresh,False,67839,24.36,2925.736440090655,2924.7975077967685,-12.423701140760386,0.12244858426473144,0.37244858426473143
25.505623,25.509856,1147666661,1147670894,fresh,False,67851,24.36,2924.3428243183685,2924.4895223909334,-13.122731498733629,0.0894561547938517,0.3394561547938517
25.52673,25.531353,1147687768,1147692391,fresh,False,67852,24.35,2924.2266986792706,2924.151235261262,-15.074824878785876,-0.0026776165471781984,0.2526776165471782
25.547822,25.552841,1147708860,1147713879,fresh,False,67854,24.36,2923.9944515583416,2923.8533512933236,-13.314084810815984,0.08042477213516319,0.3304247721351632
25.569241,25.574321,1147730279,1147735359,fresh,False,67853,24.35,2924.110574425943,2923.5857733849366,-12.638443015515804,0.11231332178792808,0.3623133217879281
25.592517,25.595769,1147753555,1147756807,fresh,False,67866,24.37,2922.601085220506,2923.287910743748,-15.352431598861585,-0.015779937538351368,0.2657799375383514
25.614409,25.617268,1147775447,1147778306,fresh,False,67863,24.35,2922.94940810162,2922.8991979327293,-15.361040603369474,-0.01618626034078949,0.2661862603407895
25.635248,25.638713,1147796286,1147799751,fresh,False,67868,24.37,2922.36887689273,2922.6265957803307,-14.095077778736595,0.04356391892975763,0.29356391892975764
25.656909,25.660219,1147817947,1147821257,fresh,False,67870,24.37,2922.136674105653,2922.298457681478,-15.540231989783933,-0.024643631484453747,0.27464363148445375
25.677528,25.681683,1147838566,1147842721,fresh,False,67880,24.36,2920.9757432703746,2921.970350900867,-15.992405851749936,-0.04598507120781938,0.29598507120781936
25.698256,25.70318,1147859294,1147864218,fresh,False,67876,24.35,2921.4400989856463,2921.637202284809,-16.04840922112635,-0.04862828575953081,0.2986282857595308
25.719361,25.724651,1147880399,1147885689,fresh,False,67882,24.35,2920.7435737212772,2921.299016048123,-15.997898763453122,-0.04624432246907015,0.2962443224690702
25.740852,25.746132,1147901890,1147907170,fresh,False,67882,24.36,2920.7435737212772,2920.9557761130454,-15.23608731981949,-0.010288787723676751,0.26028878772367675
25.764278,25.76762,1147925316,1147928658,fresh,False,67883,24.37,2920.6274910237307,2920.617630214725,-15.111309292071383,-0.004399586728270948,0.25439958672827095
25.785463,25.789065,1147946501,1147950103,fresh,False,67882,24.37,2920.7435737212772,2920.2845332572347,-16.07355554321839,-0.04981512728738539,0.2998151272873854
25.807266,25.810561,1147968304,1147971599,fresh,False,67883,24.36,2920.6274910237307,2919.92622091051,-16.912728524999693,-0.08942192704864449,0.3394219270486445
25.828748,25.832062,1147989786,1147993100,fresh,False,67888,24.36,2920.047098304568,2919.5527708303525,-17.87524320759985,-0.13485013687982247,0.3848501368798225
25.849375,25.853579,1148010413,1148014617,fresh,False,67902,24.36,2918.4221828061586,2919.1743350578204,-17.065602453774773,-0.09663718208802743,0.3466371820880274
25.870169,25.875027,1148031207,1148036065,fresh,False,67891,24.37,2919.698879286597,2918.846326103671,-15.999899702030234,-0.04633876160769687,0.2963387616076969
25.891311,25.896495,1148052349,1148057533,fresh,False,67895,24.36,2919.2346066430114,2918.5032048705293,-16.91863182222005,-0.08970054744755386,0.33970054744755385
25.912789,25.917982,1148073827,1148079020,fresh,False,67903,24.36,2918.3061277940064,2918.1247871474393,-16.40149401366216,-0.06529297704526153,0.31529297704526155
25.936218,25.939449,1148097256,1148100487,fresh,False,67905,24.36,2918.0740219213185,2917.7716288576285,-16.870731985851307,-0.08743979874753402,0.33743979874753405
25.957737,25.960944,1148118775,1148121982,fresh,False,67908,24.36,2917.7258734907573,2917.3730668708026,-17.736649135142216,-0.12830885421808208,0.3783088542180821
25.97916,25.982412,1148140198,1148143450,fresh,False,67907,24.36,2917.8419215838667,2917.0098313345643,-17.54439293539326,-0.11923485759088623,0.36923485759088626
26.000851,26.003905,1148161889,1148164943,fresh,False,67918,24.37,2916.5654686570024,2916.6163402389325,-18.484513584175147,-0.16360612680011463,0.41360612680011466
26.0215,26.025387,1148182538,1148186425,fresh,False,67918,24.36,2916.5654686570024,2916.227896217107,-20.019214290761738,-0.2360400407831545,0.4860400407831545
26.042174,26.046857,1148203212,1148207895,fresh,False,67925,24.37,2915.7532675836646,2915.789025837509,-21.72007987627876,-0.31631650836364394,0.5663165083636439
26.063284,26.068348,1148224322,1148229386,fresh,False,67927,24.35,2915.521222582329,2915.319910896671,-21.110510150741902,-0.28754638994465515,0.5375463899446551
26.084743,26.089819,1148245781,1148250857,fresh,False,67941,24.37,2913.8970624522594,2914.891155047988,-18.22581697854912,-0.15139631442484236,0.40139631442484236
26.108254,26.111332,1148269292,1148272370,fresh,False,67928,24.36,2915.4052021561824,2914.507840289323,-17.878187798400177,-0.1349891139688605,0.3849891139688605
26.129671,26.132792,1148290709,1148293830,fresh,False,67936,24.36,2914.4770885304783,2914.0942243979434,-16.302916794802513,-0.06064038663403532,0.3106403866340353
26.182478,26.186637,1148343516,1148347675,fresh,False,67945,24.37,2913.4330664745785,2913.625176547391,-16.66541785035224,-0.07774950124104595,0.32774950124104596
26.204946,26.208153,1148365984,1148369191,fresh,False,67950,24.37,2912.853102604734,2913.176334896906,-20.730684011941776,-0.26961957610513454,0.5196195761051345
26.226342,26.22963,1148387380,1148390668,fresh,False,67955,24.36,2912.2731732886587,2912.717423320981,-22.19610445102444,-0.3387836401978575,0.5887836401978574
26.247876,26.251124,1148408914,1148412162,fresh,False,67954,24.36,2912.389156387792,2912.223249121713,-22.900537123176036,-0.3720310449605481,0.6220310449605482
26.268617,26.272598,1148429655,1148433636,fresh,False,67960,24.36,2911.6932785217455,2911.749228358844,-22.624785524065373,-0.35901628089290644,0.6090162808929065
26.28933,26.294053,1148450368,1148455091,fresh,False,67960,24.36,2911.6932785217455,2911.285348419201,-22.66916759966989,-0.36111100036031096,0.611111000360311
26.310423,26.315555,1148471461,1148476593,fresh,False,67969,24.37,2910.6495549905194,2910.801311315069,-21.952752714671078,-0.3272980660640919,0.5772980660640918
26.33185,26.337003,1148492888,1148498041,fresh,False,67976,24.36,2909.837847384448,2910.3525873010817,-21.9501790246577,-0.3271765945353124,0.5771765945353124
26.353366,26.358509,1148514404,1148519547,fresh,False,67973,24.36,2910.1857137848656,2909.8585249468183,-20.814918837539153,-0.2735952425562613,0.5235952425562613
26.376523,26.379995,1148537561,1148541033,fresh,False,67978,24.36,2909.6059433568703,2909.4300397690417,-94.16010028564779,-3.735298583984285,3.985298583984285
26.398412,26.401523,1148559450,1148562561,fresh,False,67973,24.37,2910.1857137848656,2905.8036013000956,-310.8398568110715,-13.962024080798944,4.25
26.419495,26.422999,1148580533,1148584037,fresh,False,67988,24.35,2908.4465060803163,2896.3023284560254,-265.776644114856,-11.835156699928982,4.25
26.440118,26.444478,1148601156,1148605516,fresh,False,67992,24.36,2907.9827698328418,2894.5508831310995,-53.233392519061454,-1.8036635640412866,2.053663564041287
26.460806,26.465978,1148621844,1148627016,fresh,False,67996,24.36,2907.519055675053,2894.1073304131683,-16.218325532550807,-0.05664789729239368,0.30664789729239367
26.482284,26.48744,1148643322,1148648478,fresh,False,68006,24.37,2906.3598669075823,2893.875429141395,-12.756514899389003,0.10674063348226577,0.35674063348226576
