log_us,sink_state,imu_state,imu_sample_us,imu_lagged,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,imu_gx_rad_s,imu_gy_rad_s,imu_gz_rad_s,aux_imu_state,aux_imu_sample_us,aux_imu_lagged,aux_imu_ax_mps2,aux_imu_ay_mps2,aux_imu_az_mps2,aux_imu_gx_rad_s,aux_imu_gy_rad_s,aux_imu_gz_rad_s,baro_state,baro_sample_us,baro_lagged,baro_pressure_pa,baro_temp_c
1271962408,healthy,fresh,1271961559,0,2.040358,0.5693605,9.935968,-0.10855097,-0.5257273,-3.675834,fresh,1271961762,0,2.1966112,1.1150553,10.116854,-0.096516706,-0.60231316,-3.6774087,fresh,1271958534,0,96636,25.24
1271973154,healthy,fresh,1271972002,0,1.9056513,0.28557828,9.975483,-0.06385351,-0.6023515,-3.865266,fresh,1271972205,0,2.120041,0.8422736,10.169497,-0.07452556,-0.5705481,-3.6517525,stale,1271958534,0,96636,25.24
1271983875,healthy,fresh,1271982947,0,2.022397,0.68071806,10.20179,-0.117064774,-0.43633235,-3.7269168,fresh,1271983144,0,2.201397,1.2729816,10.4566345,-0.058643065,-0.535118,-3.6212091,fresh,1271979204,0,96632,25.24
1271994618,healthy,fresh,1271993843,0,1.9128356,0.5765448,10.593338,-0.029798307,-0.42143318,-3.563026,fresh,1271993654,0,2.1487548,1.2394822,10.834701,-0.04642576,-0.50701815,-3.595553,stale,1271979204,0,96632,25.24
1272005349,healthy,fresh,1272004819,0,2.178657,0.9375589,10.988478,-0.14686307,-0.34480897,-3.6353934,fresh,1272004629,0,2.4023938,1.5696917,11.184053,-0.037873644,-0.47158796,-3.5674531,fresh,1272000250,0,96640,25.24
1272016092,healthy,fresh,1272014943,0,2.1840453,1.0632851,11.1501255,-0.07875267,-0.5406264,-3.6353934,fresh,1272015138,0,2.3641088,1.727618,11.466406,-0.03176499,-0.42638394,-3.5417967,stale,1272000250,0,96640,25.24
1272026836,healthy,fresh,1272025949,0,2.1678803,1.3560477,11.209396,-0.010642252,-0.3958918,-3.6013381,fresh,1272026145,0,2.416751,1.9525433,11.447264,-0.036651913,-0.38728857,-3.5100317,fresh,1272021683,0,96637,25.24
1272037583,healthy,fresh,1272036814,0,2.2253554,1.7493914,11.415947,-0.021284504,-0.2660563,-3.4885302,fresh,1272036627,0,2.4023938,2.4837499,11.600404,-0.043982297,-0.35063666,-3.4855971,stale,1272021683,0,96637,25.24
1272048389,healthy,fresh,1272047455,0,2.3169558,1.6326456,11.318958,-0.08088112,-0.23412955,-3.3863647,fresh,1272047665,0,2.469393,2.306681,11.504691,-0.05009095,-0.31031954,-3.4513886,stale,1272021683,0,96637,25.24
1272059203,healthy,fresh,1272058026,0,2.040358,2.0475423,11.187843,-0.17240448,-0.28095546,-3.4927871,fresh,1272058237,0,2.1631117,2.8139594,11.408978,-0.07086037,-0.2687807,-3.426954,stale,1272021683,0,96637,25.24
1272069946,healthy,fresh,1272069108,0,1.9541457,2.0762799,11.19862,0.0063853515,-0.068110414,-3.407649,fresh,1272069306,0,2.1248264,2.7230322,11.480763,-0.09162979,-0.23457226,-3.3939674,fresh,1272066859,0,96645,25.24
1272080714,healthy,fresh,1272079719,0,1.6775479,2.2684615,11.28124,-0.16601913,-0.15537688,-3.4246767,fresh,1272079532,0,1.8568304,2.9096723,11.480763,-0.118507855,-0.20280726,-3.3622024,stale,1272066859,0,96645,25.24
1272091469,healthy,fresh,1272090520,0,1.5841513,2.3959837,11.432112,-0.2490287,-0.06385351,-3.3991354,fresh,1272090719,0,1.698904,3.1058838,11.609976,-0.1441642,-0.17348573,-3.3279939,fresh,1272088350,0,96646,25.23
1272102227,healthy,fresh,1272101833,0,1.4440562,2.6689894,11.491383,-0.25541404,-0.068110414,-3.2054462,fresh,1272101647,0,1.5936198,3.3020952,11.739188,-0.17837265,-0.14660765,-3.2925637,stale,1272088350,0,96646,25.23
1272112966,healthy,fresh,1272112020,0,1.278816,2.9437912,11.512936,-0.2234873,-0.031926755,-3.265043,fresh,1272112218,0,1.402194,3.6370904,11.772687,-0.21868975,-0.1282817,-3.2632422,fresh,1272108911,0,96647,25.25
1272123702,healthy,fresh,1272122743,0,0.98246115,2.8234532,11.356676,-0.25967094,-0.15324843,-3.3352818,fresh,1272122553,0,1.2155539,3.4313076,11.590833,-0.25900686,-0.111177474,-3.2314773,stale,1272108911,0,96647,25.25
1272134437,healthy,fresh,1272133729,0,0.5729526,2.7893274,11.309978,-0.2234873,-0.019156054,-3.260786,fresh,1272133539,0,0.76570326,3.4456646,11.499906,-0.3042109,-0.095294975,-3.1948252,fresh,1272129680,0,96653,25.24
1272145170,healthy,fresh,1272144035,0,0.3915476,2.6851542,11.117796,-0.38737798,0.012770703,-3.156492,fresh,1272144231,0,0.65084773,3.2925239,11.303694,-0.344528,-0.09285152,-3.1581733,stale,1272129680,0,96653,25.24
1272155915,healthy,fresh,1272154975,0,-0.023349168,2.71928,11.09265,-0.4384608,-0.09152337,-3.184162,fresh,1272155170,0,0.2536392,3.3116665,11.274981,-0.38240165,-0.087964594,-3.1239648,fresh,1272150990,0,96649,25.24
1272166669,healthy,fresh,1272165691,0,0.044902246,2.4516625,11.107019,-0.5193419,-0.012770703,-3.133079,fresh,1272165501,0,0.17706887,3.048456,11.289337,-0.41783184,-0.095294975,-3.095865,stale,1272150990,0,96649,25.24
1272177411,healthy,fresh,1272176492,0,-0.36281013,2.417537,10.941779,-0.5406264,0.042569008,-3.0394273,fresh,1272176687,0,-0.16271193,2.9910283,11.1936245,-0.45448375,-0.09773844,-3.0531044,fresh,1272172328,0,96659,25.25
1272188144,healthy,fresh,1272186970,0,-0.3340727,2.3133638,10.84479,-0.56403935,-0.059596613,-3.1054091,fresh,1272187169,0,-0.22492532,3.0053852,11.045269,-0.48991394,-0.11362094,-3.0225613,stale,1272172328,0,96659,25.25
1272198886,healthy,fresh,1272197946,0,-0.5478074,2.3367128,10.708287,-0.52147037,-0.05321126,-3.0543263,fresh,1272198144,0,-0.4211368,2.9096723,10.916057,-0.5216789,-0.13194689,-2.9859092,fresh,1272195794,0,96656,25.23
1272209624,healthy,fresh,1272208269,0,-0.60528225,2.0493386,10.634647,-0.57893854,-0.070238866,-3.0415556,fresh,1272208466,0,-0.526421,2.6608188,10.8251295,-0.548557,-0.14782938,-2.9553661,stale,1272195794,0,96656,25.23
1272220371,healthy,fresh,1272219459,0,-0.7435812,1.699101,10.643628,-0.6789757,-0.11280787,-2.986216,fresh,1272219663,0,-0.5694918,2.3258235,10.844273,-0.5815437,-0.16615535,-2.9223793,fresh,1272217165,0,96662,25.24
1272231113,healthy,fresh,1272229938,0,-0.9627041,1.6326456,10.4442625,-0.64704895,-0.06172506,-3.0309134,fresh,1272230140,0,-0.83748794,2.268396,10.734202,-0.6010914,-0.19058995,-2.896723,stale,1272217165,0,96662,25.24
1272241845,healthy,fresh,1272240904,0,-0.8675114,1.2931846,10.467611,-0.58532387,-0.2532856,-3.028785,fresh,1272241109,0,-0.70348984,1.9381863,10.671989,-0.61819565,-0.21746802,-2.8686233,fresh,1272238842,0,96661,25.24
1272252581,healthy,fresh,1272251816,0,-1.0704695,1.1441092,10.29339,-0.6832326,-0.31075376,-2.928748,fresh,1272251625,0,-0.91405827,1.8041883,10.561919,-0.63407815,-0.24312437,-2.83808,stale,1272238842,0,96661,25.24
1272263333,healthy,fresh,1272262815,0,-0.9932377,0.87289965,10.216159,-0.64492047,-0.20433125,-2.7159028,fresh,1272262624,0,-0.85184485,1.4644074,10.380065,-0.643852,-0.27000242,-2.8087585,fresh,1272259365,0,96665,25.26
1272274046,healthy,fresh,1272272929,0,-1.2159528,0.4921286,10.191013,-0.7641137,-0.28095546,-2.8712797,fresh,1272273128,0,-0.9762716,1.105484,10.41835,-0.64751714,-0.29565877,-2.7806585,stale,1272259365,0,96665,25.26
1272284783,healthy,fresh,1272284041,0,-2.1014252,2.3564699,14.160372,-0.6704619,-0.22987264,-2.7478294,fresh,1272284243,0,-3.8620157,11.734403,18.43909,-0.63163465,-0.3359759,-2.733011,fresh,1272280037,0,96671,25.25
1272295502,healthy,fresh,1272294742,0,-1.7871094,0.6986789,10.778335,-0.6087368,-0.3128822,-2.8223252,fresh,1272294553,0,0.9762716,2.1008983,11.064412,-0.6426302,-0.33353242,-2.7269025,stale,1272280037,0,96671,25.25
1272306243,healthy,fresh,1272305691,0,-1.0453243,0.8046482,10.467611,-0.7343154,-0.23412955,-2.9691885,fresh,1272305508,0,-0.95712906,1.7467605,11.160125,-0.6230826,-0.36285394,-2.692694,fresh,1272301326,0,96670,25.25
1272316999,healthy,fresh,1272316059,0,-0.7130477,-0.0017960898,10.722656,-0.65130585,-0.37460726,-2.688233,fresh,1272316258,0,-1.1006985,0.4019942,11.126625,-0.61086524,-0.3933972,-2.669481,stale,1272301326,0,96670,25.25
1272327739,healthy,fresh,1272326778,0,-0.4939247,-0.5460113,10.738821,-0.65130585,-0.45761684,-2.7669857,fresh,1272326591,0,-0.16271193,-0.31106696,11.155339,-0.6047566,-0.42394048,-2.64749,fresh,1272322521,0,96675,25.24
1272338481,healthy,fresh,1272337703,0,-0.30713135,-0.92857844,11.029787,-0.6215075,-0.33629516,-2.5541406,fresh,1272337517,0,0.148355,-0.33499518,11.251052,-0.5852089,-0.44348818,-2.6218336,stale,1272322521,0,96675,25.24
1272349209,healthy,fresh,1272347908,0,-0.72562027,-1.0758578,10.805276,-0.57893854,-0.43633235,-2.6477923,fresh,1272348112,0,-0.19621146,-0.46899325,11.107483,-0.5644395,-0.45814893,-2.588847,fresh,1272345798,0,96677,25.25
1272359921,healthy,fresh,1272358912,0,-0.4615951,-0.9878494,10.737025,-0.52147037,-0.44484615,-2.509443,fresh,1272359113,0,-0.22971097,-0.32542387,11.078769,-0.5375614,-0.47403142,-2.5619688,stale,1272345798,0,96677,25.25
1272370683,healthy,fresh,1272369782,0,-0.17960899,-1.3740087,10.740617,-0.5895808,-0.472516,-2.5541406,fresh,1272369592,0,0.033499517,-0.83748794,10.920842,-0.5143485,-0.48502702,-2.5375342,fresh,1272367262,0,96677,25.25
1272381432,healthy,fresh,1272380274,0,-0.2281034,-1.300369,10.668774,-0.5023143,-0.36183658,-2.4690025,fresh,1272380473,0,0.009571291,-0.72263247,10.844273,-0.48258355,-0.49480084,-2.5130997,stale,1272367262,0,96677,25.25
1272392168,healthy,fresh,1272391073,0,0.14907545,-1.6128887,10.627463,-0.429947,-0.3958918,-2.575425,fresh,1272391276,0,0.34456646,-0.9667004,10.920842,-0.45448375,-0.50335294,-2.488665,fresh,1272388741,0,96686,25.25
1272402901,healthy,fresh,1272401958,0,0.07363968,-1.5554137,10.561008,-0.41717628,-0.44058925,-2.3881214,fresh,1272402158,0,0.2632105,-0.9906286,10.9352,-0.42760566,-0.50579643,-2.460565,stale,1272388741,0,96686,25.25
1272413639,healthy,fresh,1272412750,0,0.5298465,-1.6236652,10.758578,-0.41930473,-0.33203825,-2.528599,fresh,1272412562,0,0.72741807,-1.0241281,11.006984,-0.39950588,-0.50823987,-2.4373524,fresh,1272409256,0,96680,25.25
1272424386,healthy,fresh,1272423794,0,0.39873195,-1.6092964,10.733433,-0.38312107,-0.5363695,-2.4264336,fresh,1272423606,0,0.71306115,-0.9954142,10.983056,-0.3640757,-0.50335294,-2.4080307,stale,1272409256,0,96680,25.25
1272435129,healthy,fresh,1272434014,0,0.79207563,-1.5356568,10.67955,-0.33629516,-0.3384236,-2.4583602,fresh,1272434215,0,0.94277215,-0.8805587,10.987842,-0.33475417,-0.49357912,-2.388483,fresh,1272429974,0,96684,25.24
1272445855,healthy,fresh,1272444885,0,0.7741147,-1.6128887,10.684938,-0.2958546,-0.54701173,-2.4221766,fresh,1272445084,0,1.0767702,-1.2011969,10.978271,-0.30176744,-0.48747048,-2.366492,stale,1272429974,0,96684,25.24
1272456588,healthy,fresh,1272455484,0,1.0076064,-1.5877434,10.778335,-0.39163488,-0.43207544,-2.3498092,fresh,1272455680,0,1.2203395,-1.0767702,10.992627,-0.27366763,-0.47036624,-2.3493876,fresh,1272451420,0,96687,25.25
1272467355,healthy,fresh,1272466768,0,1.0974109,-1.8140507,10.7280445,-0.25115716,-0.38312107,-2.3604515,fresh,1272466578,0,1.3734802,-1.1629118,10.987842,-0.2406809,-0.45570546,-2.3335052,stale,1272451420,0,96687,25.25
1272478092,healthy,fresh,1272476996,0,1.199788,-1.6631792,10.702899,-0.1979459,-0.37886417,-2.2327445,fresh,1272477195,0,1.3926228,-0.9762716,10.872986,-0.21502456,-0.43860126,-2.3176227,fresh,1272472939,0,96686,25.25
1272488831,healthy,fresh,1272488026,0,1.3129417,-1.5536177,10.557416,-0.2149735,-0.39802024,-2.3498092,fresh,1272488226,0,1.6510476,-0.8135597,10.8682,-0.18448131,-0.41416663,-2.2992969,stale,1272472939,0,96686,25.25
1272499568,healthy,fresh,1272498836,0,1.3542517,-1.5015311,10.53227,-0.14473464,-0.3128822,-2.1007805,fresh,1272498640,0,1.5361922,-0.8805587,10.695917,-0.16493362,-0.39095375,-2.2736404,fresh,1272496281,0,96693,25.25
1272510300,healthy,fresh,1272509767,0,1.6146847,-1.4045422,10.39936,-0.18730363,-0.41717628,-2.4392042,fresh,1272509575,0,1.861616,-0.70348984,10.676775,-0.14294247,-0.36163223,-2.2553146,stale,1272496281,0,96693,25.25
1272521041,healthy,fresh,1272519915,0,1.5751708,-1.4853662,10.535863,-0.15537688,-0.28095546,-2.3945067,fresh,1272520121,0,1.713261,-0.8997013,10.738988,-0.12095132,-0.33841935,-2.234545,fresh,1272517737,0,96693,25.25
1272531801,healthy,fresh,1272531020,0,1.9236122,-1.4656093,10.708287,-0.14260618,-0.30223995,-2.2370014,fresh,1272531223,0,2.1008983,-0.91405827,10.930414,-0.103847094,-0.30909783,-2.212554,stale,1272517737,0,96693,25.25
1272542533,healthy,fresh,1272541820,0,1.8499725,-1.5176959,10.857363,-0.13622083,-0.3128822,-2.1859186,fresh,1272541624,0,2.0673988,-0.91405827,11.155339,-0.08674286,-0.2773328,-2.1930063,fresh,1272539319,0,96689,25.26
1272553276,healthy,fresh,1272552691,0,2.1481235,-1.5033271,11.03338,-0.11493632,-0.19156054,-1.9901011,fresh,1272552503,0,2.2492533,-0.8279166,11.241481,-0.0720821,-0.24312437,-2.1734586,stale,1272539319,0,96689,25.26
1272564036,healthy,fresh,1272562939,0,2.1517155,-1.3255143,11.19862,-0.06598196,-0.12345012,-2.1071658,fresh,1272563136,0,2.321038,-0.6843473,11.41855,-0.057421334,-0.20525073,-2.149024,fresh,1272559837,0,96697,25.26
1272574789,healthy,fresh,1272574029,0,2.1427352,-1.418911,11.23993,0.042569008,-0.08088112,-2.277442,fresh,1272574234,0,2.3976083,-0.76570326,11.423335,-0.043982297,-0.16371189,-2.1355848,stale,1272559837,0,96697,25.26
1272585513,healthy,fresh,1272584819,0,2.2720537,-1.2357098,11.076486,-0.07875267,-0.14260618,-2.1965609,fresh,1272584625,0,2.4598217,-0.6269195,11.284552,-0.03176499,-0.13072516,-2.1111503,fresh,1272580546,0,96696,25.25
1272596260,healthy,fresh,1272595685,0,2.1086094,-1.4225031,10.914838,-0.08939492,-0.093651816,-2.1561203,fresh,1272595500,0,2.3401806,-0.8327023,11.131411,-0.018325957,-0.09407325,-2.0879374,stale,1272580546,0,96696,25.25
1272606972,healthy,fresh,1272605919,0,2.1930256,-1.2662433,10.819645,-0.05746816,-0.12983547,-2.0475693,fresh,1272606116,0,2.4837499,-0.7082755,11.01177,-0.010995574,-0.05009095,-2.0720549,fresh,1272601806,0,96700,25.25
1272617730,healthy,fresh,1272616997,0,2.1481235,-1.4171149,10.666977,0.031926755,0.0021284504,-2.0113857,fresh,1272617201,0,2.321038,-0.72263247,11.078769,-0.002443461,-0.014660766,-2.0451767,stale,1272601806,0,96700,25.25
1272628468,healthy,fresh,1272627757,0,2.0655034,-1.2931846,10.812461,-0.042569008,0.0021284504,-1.9666882,fresh,1272627569,0,2.388037,-0.6987042,11.021341,0.0012217305,0.02076942,-2.0158553,fresh,1272623176,0,96704,25.27
1272639219,healthy,fresh,1272638827,0,2.0098245,-1.2913886,10.8807125,0.029798307,0.055339713,-1.9688166,fresh,1272638638,0,2.2875385,-0.63170516,11.169696,0.009773844,0.058643065,-1.9938642,stale,1272623176,0,96704,25.27
1272649951,healthy,fresh,1272648937,0,2.0547268,-1.3524556,11.027991,0.04044056,0.14686307,-1.932633,fresh,1272649139,0,2.3832514,-0.79920274,11.255837,0.012217305,0.09162979,-1.9669861,fresh,1272646527,0,96705,25.26
1272660681,healthy,fresh,1272659704,0,2.0457463,-1.3273103,11.029787,-0.10642252,0.15750533,-2.0943952,fresh,1272659514,0,2.2157538,-0.6987042,11.447264,0.021991149,0.12950343,-1.9413297,stale,1272646527,0,96705,25.26
1272671443,healthy,fresh,1272670511,0,1.8966708,-1.5428412,11.186048,-0.055339713,0.10855097,-2.0284133,fresh,1272670719,0,2.1296122,-0.91405827,11.423335,0.02443461,0.16737708,-1.9168952,fresh,1272668366,0,96709,25.25
1272682193,healthy,fresh,1272681818,0,1.799682,-1.3506595,11.191436,0.051082812,0.28946927,-1.8815502,fresh,1272681630,0,2.009971,-0.7322037,11.437693,0.029321533,0.20280726,-1.8936822,stale,1272668366,0,96709,25.25
1272692908,healthy,fresh,1272691924,0,1.7260423,-1.5823551,11.27226,0,0.30223995,-1.932633,fresh,1272692125,0,1.8807586,-0.9619147,11.533405,0.035430185,0.23335053,-1.8741345,fresh,1272689511,0,96709,25.26
1272703634,healthy,fresh,1272702471,0,1.5572098,-1.5643942,11.414151,0.0021284504,0.2575425,-1.8325958,fresh,1272702664,0,1.875973,-0.94277215,11.662618,0.04153884,0.26389378,-1.8509218,stale,1272689511,0,96709,25.26
1272714390,healthy,fresh,1272713512,0,1.5464333,-1.7026931,11.649439,0.10429407,0.31713912,-1.8794217,fresh,1272713709,0,1.7371893,-1.0671989,11.940185,0.04886922,0.28955013,-1.8228219,fresh,1272710042,0,96707,25.26
1272725134,healthy,fresh,1272723976,0,1.3650283,-1.7763329,11.789534,0.034055207,0.29159772,-1.7878984,fresh,1272724182,0,1.579263,-1.2203395,12.045469,0.057421334,0.3213151,-1.8044959,stale,1272710042,0,96707,25.26
1272735923,healthy,fresh,1272734944,0,1.1351287,-1.7835172,11.688952,0.13834928,0.2703132,-1.7048888,fresh,1272735157,0,1.3256238,-1.2107682,12.007184,0.065973446,0.34330627,-1.7849482,stale,1272710042,0,96707,25.26
1272746750,healthy,fresh,1272745843,0,0.88726836,-1.9254082,11.688952,0.110679425,0.41504782,-1.7921553,fresh,1272745644,0,1.1437693,-1.3734802,11.892328,0.07696902,0.36285394,-1.7666223,stale,1272710042,0,96707,25.26
1272757480,healthy,fresh,1272756761,0,0.61965096,-1.8194389,11.568614,0.12770702,0.35757968,-1.7346871,fresh,1272756552,0,0.8279166,-1.2346965,11.801401,0.0842994,0.37995818,-1.7482964,stale,1272710042,0,96707,25.26
1272768248,healthy,fresh,1272767708,0,0.440042,-2.042154,11.656623,0.12770702,0.42781854,-1.7985406,fresh,1272767517,0,0.6891329,-1.4117653,11.849257,0.09285152,0.39461896,-1.7336355,fresh,1272756812,0,96716,25.26
1272778964,healthy,fresh,1272778011,0,0.21732686,-2.1750648,11.565022,-0.06598196,0.3341667,-1.7666138,fresh,1272778212,0,0.44506502,-1.4979069,11.834901,0.10751228,0.41172317,-1.7153096,stale,1272756812,0,96716,25.26
1272789687,healthy,fresh,1272788758,0,0.12752238,-2.2487044,11.484199,0.16601913,0.41717628,-1.7878984,fresh,1272788564,0,0.3589234,-1.6223338,11.657832,0.12217305,0.42149702,-1.704314,fresh,1272784485,0,96715,25.26
1272800419,healthy,fresh,1272799833,0,-0.22271514,-2.2487044,11.439296,0.15111998,0.4427177,-1.8368527,fresh,1272799642,0,0.043070808,-1.698904,11.6339035,0.13439035,0.4251622,-1.6847663,stale,1272784485,0,96715,25.26
1272811157,healthy,fresh,1272810050,0,-0.42567328,-2.2253554,11.347695,0.051082812,0.4469746,-1.7538432,fresh,1272810250,0,-0.19621146,-1.5936198,11.576476,0.15027285,0.4288274,-1.6639969,fresh,1272806056,0,96717,25.28
1272821908,healthy,fresh,1272820971,0,-0.801056,-2.2522967,11.117796,0.17878984,0.4427177,-1.7240448,fresh,1272821175,0,-0.5312066,-1.7180467,11.38505,0.1685988,0.42394048,-1.6542231,stale,1272806056,0,96717,25.28
1272832647,healthy,fresh,1272831755,0,-0.8423661,-2.0547268,10.054511,0.0021284504,0.36822194,-1.6750904,fresh,1272831567,0,-0.6843473,-1.3974084,10.317851,0.18081611,0.4202753,-1.6358972,fresh,1272827376,0,96718,25.26
1272843394,healthy,fresh,1272842821,0,-1.2752237,-3.6424701,9.124136,0.20858814,0.43633235,-1.6814759,fresh,1272842632,0,-1.1581261,-3.9242291,9.298509,0.19181168,0.4092797,-1.6224581,stale,1272827376,0,96718,25.26
1272854110,healthy,fresh,1272853077,0,-2.257685,-1.7889055,10.221547,0.25541404,0.42143318,-1.7666138,fresh,1272853281,0,-2.7038896,-0.971486,9.992428,0.19792034,0.3885103,-1.6077974,fresh,1272850980,0,96722,25.25
1272864870,healthy,fresh,1272863888,0,-1.3165338,-3.1772828,9.801262,0.15963379,0.4342039,-1.592081,fresh,1272864081,0,-1.0289137,-1.1724831,9.97807,0.22968534,0.3921755,-1.5894713,stale,1272850980,0,96722,25.25
1272875596,healthy,fresh,1272874497,0,-0.18320116,-1.5123076,10.464019,0.20645969,0.38524953,-1.5239705,fresh,1272874696,0,-0.21535404,-1.3686945,10.451849,0.23090707,0.3640757,-1.5748106,fresh,1272872377,0,96721,25.26
1272886342,healthy,fresh,1272885770,0,-1.9882715,-3.4556768,9.923396,0.11280787,0.35757968,-1.5197136,fresh,1272885577,0,-1.5601203,-2.6656044,10.073783,0.22113322,0.34330627,-1.5650368,stale,1272872377,0,96721,25.26
1272897054,healthy,fresh,1272895928,0,-2.4229252,-3.1305845,10.402952,0.17878984,0.2958546,-1.6729621,fresh,1272896127,0,-2.4358935,-3.4217365,10.293923,0.2443461,0.33108896,-1.5540411,fresh,1272893790,0,96722,25.26
1272907814,healthy,fresh,1272906956,0,-2.539671,-2.8737438,10.420913,0.2320011,0.37035036,-1.4473463,fresh,1272907148,0,-2.1678972,-2.1966112,10.332209,0.2724459,0.31520647,-1.5442673,stale,1272893790,0,96722,25.26
1272918522,healthy,fresh,1272917499,0,-2.2720537,-2.8144727,9.713254,0.2745701,0.42781854,-1.5580257,fresh,1272917703,0,-1.9525433,-2.455036,9.738789,0.29565877,0.30543262,-1.5283848,fresh,1272914357,0,96722,25.26
1272929293,healthy,fresh,1272928735,0,-1.9523497,-1.479978,8.806229,0.20645969,0.2703132,-1.5069429,fresh,1272928541,0,-1.3686945,-0.51206404,8.863015,0.30787608,0.27855456,-1.5234979,stale,1272914357,0,96722,25.26
1272940014,healthy,fresh,1272938942,0,-1.4494445,-0.80644435,8.653561,0.4001487,0.33203825,-1.7027603,fresh,1272939141,0,-1.2155539,0.062213387,8.829515,0.32253686,0.24678956,-1.5125023,fresh,1272935144,0,96724,25.27
1272950761,healthy,fresh,1272950018,0,-1.7978859,-1.6667713,8.409292,0.35545123,0.26392785,-1.460117,fresh,1272950217,0,-1.7802601,-1.3351951,8.71466,0.3323107,0.21013765,-1.5039502,stale,1272935144,0,96724,25.27
1272961476,healthy,fresh,1272960751,0,-2.1768608,-0.9555198,8.32308,0.35970813,0.28095546,-1.5601542,fresh,1272960564,0,-2.0578275,-0.5072784,8.537591,0.344528,0.18692477,-1.4941764,fresh,1272956526,0,96732,25.27
1272972241,healthy,fresh,1272971847,0,-2.5073414,-2.4893804,8.508078,0.33629516,0.22774419,-1.4984291,fresh,1272971657,0,-2.3162522,-1.9669002,8.82473,0.35308012,0.16737708,-1.4856243,stale,1272956526,0,96732,25.27
1272982964,healthy,fresh,1272981972,0,-2.6851542,-1.7691485,8.793655,0.42356163,0.110679425,-1.460117,fresh,1272982174,0,-2.3162522,-1.5314065,8.9826565,0.376293,0.14782938,-1.4709635,fresh,1272979608,0,96727,25.27
1272993688,healthy,fresh,1272992702,0,-2.0152128,-2.2936068,8.768511,0.39376333,0.14899153,-1.5111998,fresh,1272992513,0,-1.7611175,-1.7036897,8.920443,0.39828414,0.12095132,-1.4636332,stale,1272979608,0,96727,25.27
1273004426,healthy,fresh,1273003507,0,-2.5522437,-1.8499725,8.83317,0.47464445,0.08726647,-1.417548,fresh,1273003714,0,-2.3353949,-1.268196,9.020942,0.40683624,0.09040806,-1.4575244,fresh,1273001399,0,96732,25.26
1273015177,healthy,fresh,1273014013,0,-1.9918636,-1.2033802,8.879868,0.56403935,-0.019156054,-1.3558229,fresh,1273014213,0,-1.8711873,-0.3062813,9.030513,0.42149702,0.062308256,-1.4453071,stale,1273001399,0,96732,25.26
1273025909,healthy,fresh,1273024947,0,-2.6743777,-1.2428942,8.693074,0.41504782,-0.034055207,-1.5090714,fresh,1273025152,0,-2.3449662,-0.6939186,8.997013,0.42394048,0.035430185,-1.4440855,fresh,1273022633,0,96736,25.24
1273036644,healthy,fresh,1273035841,0,-2.5217102,-0.7938717,8.655356,0.41717628,0.07236732,-1.5409981,fresh,1273035652,0,-2.2588246,-0.11006984,8.839087,0.43982297,0.010995574,-1.4294246,stale,1273022633,0,96736,25.24
1273047389,healthy,fresh,1273046722,0,-2.378023,-1.5464333,8.649968,0.46613064,0.06172506,-1.4558601,fresh,1273046530,0,-2.0817556,-1.0719845,8.834301,0.4447099,-0.010995574,-1.4245378,fresh,1273043156,0,96738,25.27
1273058133,healthy,fresh,1273056993,0,-2.3241403,-1.1656623,8.761326,0.45761684,-0.04469746,-1.4516032,fresh,1273057201,0,-2.1296122,-0.6412765,9.059227,0.45570546,-0.036651913,-1.4172074,stale,1273043156,0,96738,25.27
1273068890,healthy,fresh,1273067971,0,-1.7727406,-1.3740087,7.9297366,0.515085,-0.03618366,-1.5729249,fresh,1273068174,0,-1.5409778,-0.70348984,8.1738825,0.47036624,-0.06841691,-1.4110987,stale,1273043156,0,96738,25.27
1273079617,healthy,fresh,1273078544,0,-1.9846792,-1.0129946,7.784253,0.40653405,-0.025541406,-1.3579514,fresh,1273078745,0,-1.8281165,-0.38763726,8.063812,0.47525316,-0.08307768,-1.4074335,fresh,1273075670,0,96740,25.26
1273090392,healthy,fresh,1273089803,0,-2.1283665,-0.32868445,8.014153,0.55978245,-0.012770703,-1.4686308,fresh,1273089619,0,-1.8711873,0.3062813,8.274381,0.47158796,-0.10751228,-1.4037683,stale,1273075670,0,96740,25.26
1273101127,healthy,fresh,1273100036,0,-2.3277323,-0.60887444,8.333857,0.45761684,-0.05746816,-1.521842,fresh,1273100238,0,-2.1870399,-0.062213387,8.413164,0.47891834,-0.12583824,-1.3952162,fresh,1273097856,0,96742,25.26
1273111899,healthy,fresh,1273110949,0,-1.8894864,-0.16703635,8.28177,0.47464445,-0.07236732,-1.4792731,fresh,1273111147,0,-1.6510476,0.41156548,8.504091,0.47525316,-0.14538592,-1.3891076,stale,1273097856,0,96742,25.26
1273122637,healthy,fresh,1273121592,0,-2.4049642,-0.5064973,8.475748,0.38737798,-0.19581744,-1.4920437,fresh,1273121790,0,-2.0434706,0.047856454,8.7577305,0.4728097,-0.172264,-1.3817772,fresh,1273118552,0,96741,25.26
1273133370,healthy,fresh,1273132766,0,-1.7242463,-0.34664533,8.775695,0.429947,-0.3128822,-1.4452178,fresh,1273132577,0,-1.4835501,0.148355,9.059227,0.46914452,-0.18936823,-1.3756685,stale,1273118552,0,96741,25.26
