time_s,featherweight_source_time_s,marv_source_time_s,featherweight_navigation_unix_time_s,featherweight_navigation_gps_altitude_asl_m,featherweight_navigation_gps_altitude_agl_m,featherweight_navigation_latitude_deg,featherweight_navigation_longitude_deg,featherweight_navigation_satellite_count,featherweight_navigation_fix_type,featherweight_navigation_horizontal_speed_mps,featherweight_navigation_vertical_speed_mps,featherweight_navigation_course_heading_deg,featherweight_navigation_battery_v,featherweight_navigation_distance_ft,featherweight_navigation_distance_m,featherweight_navigation_flags,featherweight_navigation_rssi_dbm,featherweight_navigation_count_gt_40,featherweight_navigation_count_gt_32,featherweight_navigation_count_gt_24,featherweight_events_launch_detected,featherweight_events_apogee_detected,featherweight_events_landing_detected,marv_baro_log_time_s,marv_baro_sample_time_us,marv_baro_log_time_us,marv_baro_lagged,marv_baro_pressure_pa,marv_baro_temperature_c,marv_primary_imu_log_time_s,marv_primary_imu_sample_time_us,marv_primary_imu_log_time_us,marv_primary_imu_lagged,marv_primary_imu_accelerometer_x_mps2,marv_primary_imu_accelerometer_y_mps2,marv_primary_imu_accelerometer_z_mps2,marv_primary_imu_gyroscope_x_rad_s,marv_primary_imu_gyroscope_y_rad_s,marv_primary_imu_gyroscope_z_rad_s,marv_aux_imu_log_time_s,marv_aux_imu_sample_time_us,marv_aux_imu_log_time_us,marv_aux_imu_lagged,marv_aux_imu_accelerometer_x_mps2,marv_aux_imu_accelerometer_y_mps2,marv_aux_imu_accelerometer_z_mps2,marv_aux_imu_gyroscope_x_rad_s,marv_aux_imu_gyroscope_y_rad_s,marv_aux_imu_gyroscope_z_rad_s
151.690919,153.85591880926515,151.690919,1774896584.255919,444.39193917133935,29.254339171339346,33.49310511837809,-99.30618255918904,26.0,3.0,2.2188204106600518,-7.010400000000001,-6.701242757507714,4.049,8775.019751910155,2674.6260203822153,True,-57.04735123706064,0.2559189046325798,16.20856766757194,7.535513427795479,True,True,False,151.69592062163542,1273851957.0,1273856958.6216354,False,96807.80720896662,25.266144179332585,151.691776,1273851957.0,1273852814.0,False,1.0848383,-2.4265172,11.455461,-0.085138015,0.8024258,-1.1600055,151.69158023143194,1273851957.0,1273852618.231432,False,1.1624126979778664,-1.9593352525800696,11.743363362473916,-0.06037699577510738,0.7656909557540518,-1.0323399326924816
151.701779,153.86677880926513,151.701779,1774896584.266779,444.3101790097395,29.172579009739497,33.49310533557809,-99.30618266778905,26.0,3.0,2.235371050660021,-7.010400000000001,-7.070482757507023,4.049,8774.979160488156,2674.6136481167896,True,-57.134231237060476,0.2667789046325595,16.132547667572084,7.600673427795357,True,True,False,151.7058326654496,1273862817.0,1273866870.6654496,False,96807.34614078289,25.25692281565765,151.702538,1273862817.0,1273863576.0,False,1.4440562,-1.0111985,10.343681,-0.070238866,0.7258016,-1.0684822,151.70272621329437,1273862817.0,1273863764.2132943,False,3.4082708304607956,-4.203757594814084,12.736713835646603,-0.0326011951870011,0.7773418732213266,-1.0226954901387866
151.712736,153.87773580926515,151.712736,1774896584.277736,444.2276885778194,29.090088577819355,33.49310555471809,-99.30618277735904,26.0,3.0,2.2520695186600497,-7.010400000000001,-7.443020757507668,4.049,8774.938206509256,2674.601165344021,True,-57.22188723706063,0.27773590463257847,16.05584866757195,7.666415427795471,True,True,False,151.71603603782594,1273873774.0,1273877074.0378258,False,96807.38615497614,25.251287183253762,151.713274,1273873774.0,1273874312.0,False,0.7166398,-2.0062323,11.085466,0.0,0.9152337,-1.0322984,151.71347432947212,1273873774.0,1273874512.329472,False,-0.5435806065974365,-1.8859368572435962,11.780558219616287,-0.010858459934969374,0.7954151173841675,-1.028697
151.72287,153.88786980926514,151.72287,1774896584.28787,444.1513941507794,29.013794150779404,33.49310575739809,-99.30618287869905,26.0,3.0,2.26751373466004,-7.010400000000001,-7.787576757507452,4.049,8774.900328657455,2674.5896201747923,True,-57.30295923706058,0.2878699046325721,15.984910667571995,7.727219427795433,True,True,False,151.72601838138084,1273883908.0,1273887056.3813808,False,96808.78176643408,25.25593922144693,151.723984,1273883908.0,1273885022.0,False,0.56038004,-1.8248272,11.31357,-0.010642252,0.8577655,-1.2259874,151.72377960292442,1273883908.0,1273884817.6029243,False,0.5431516615548434,-1.1675883827101123,11.693067313995476,-0.003805089706952952,0.7989418205877313,-1.028697
151.734007,153.89900680926513,151.734007,1774896584.299007,444.0675485780595,28.92994857805947,33.49310598013809,-99.30618299006905,26.0,3.0,2.284486522660026,-7.010400000000001,-8.16623475750714,4.049,8774.858701892555,2674.576932336851,True,-57.392055237060504,0.29900690463256296,15.90695166757206,7.794041427795378,True,True,False,151.73703803633208,1273895045.0,1273898076.0363321,False,96809.78519525574,25.258925976278665,151.734732,1273895045.0,1273895770.0,False,0.3035392,-2.2415202,10.738821,0.06598196,0.78326976,-1.0088855,151.73454276104923,1273895045.0,1273895580.7610493,False,0.34374103792703475,-1.7786246707500344,10.868589566655944,0.016738541943770537,0.8074132645670012,-1.0250964310456399
151.744705,153.90970480926515,151.744705,1774896584.309705,443.98700804317934,28.849408043179327,33.49310619409809,-99.30618309704904,26.0,3.0,2.3007902746600553,-7.010400000000001,-8.529966757507793,4.049,8774.818715977955,2674.564744630081,True,-57.47763923706066,0.30970490463258216,15.832065667571925,7.858229427795493,True,True,False,151.74780624963668,1273905743.0,1273908844.2496367,False,96808.78214804744,25.253910740237213,151.745441,1273905743.0,1273906479.0,False,0.046698336,-2.1660843,10.979497,0.08726647,0.8811785,-1.0578399,151.74561848570406,1273905743.0,1273906656.485704,False,0.29536828657869335,-1.6073454063995058,11.167277740432256,0.04182092097161595,0.8074228002150973,-1.0370880115801575
151.755474,153.92047380926513,151.755474,1774896584.320474,443.9059329805395,28.768332980539462,33.49310640947809,-99.30618320473904,26.0,3.0,2.317202230660028,-7.010400000000001,-8.896112757507183,4.049,8774.778464686655,2674.5524760364924,True,-57.563791237060514,0.3204739046325642,15.75668266757205,7.922843427795385,True,True,False,151.7587359835635,1273916512.0,1273919773.9835634,False,96808.70813071386,25.25118021785644,151.756203,1273916512.0,1273917241.0,False,-0.13829891,-2.1229782,11.155514,0.102165624,0.83435255,-1.0152708,151.7560062223716,1273916512.0,1273917044.2223716,False,0.21684159183649032,-1.5703917233395956,11.305854896477591,0.05833032305324534,0.7991681401962867,-1.027654108900239
151.765974,153.93097380926514,151.765974,1774896584.3309739,443.8268831005394,28.689283100539406,33.49310661947809,-99.30618330973904,26.0,3.0,2.3332042306600393,-7.010400000000001,-9.253112757507438,4.049,8774.739218836656,2674.5405139014124,True,-57.647791237060574,0.3309739046325717,15.683182667571998,7.98584342779543,True,True,False,151.76969450330677,1273927012.0,1273930732.5033069,False,96811.77173701614,25.256286228360246,151.766935,1273927012.0,1273927973.0,False,-0.3161118,-1.9703106,11.09265,0.09578027,0.8151965,-1.0322984,151.76672849742806,1273927012.0,1273927766.4974282,False,-0.04279182075668178,-1.4148040819394372,11.331947583158692,0.07661639636597212,0.79901177,-1.0298717846827963
151.776809,153.94180880926513,151.776809,1774896584.3418088,443.7453111529395,28.607711152939512,33.49310683617809,-99.30618341808905,26.0,3.0,2.349716770660018,-7.010400000000001,-9.62150275750696,4.049,8774.698720857155,2674.528170117261,True,-57.73447123706046,0.34180890463255764,15.607337667572097,8.050853427795346,True,True,False,151.7809872978703,1273937847.0,1273942025.2978702,False,96813.84520813165,25.26,151.777665,1273937847.0,1273938703.0,False,-0.34125707,-2.0098245,11.256095,0.10855097,0.8279672,-0.9237475,151.7778507545545,1273937847.0,1273938888.7545545,False,-0.16693716109066462,-1.3811460027737716,11.536782589232505,0.09422130157344016,0.7903961786332004,-1.0334782497416992
151.787426,153.95242580926515,151.787426,1774896584.3524258,443.66538043141935,28.527780431419327,33.49310704851809,-99.30618352425904,26.0,3.0,2.3658970786600557,-7.010400000000001,-9.982480757507801,4.049,8774.659037696256,2674.5160746898187,True,-57.81940723706066,0.3524259046325824,15.533018667571923,8.114555427795494,True,True,False,151.79201695280736,1273948464.0,1273953054.9528074,False,96813.33131655373,25.26,151.788395,1273948464.0,1273949433.0,False,-0.5765448,-1.8661373,11.1644945,0.13834928,0.74921453,-1.011014,151.78817617918972,1273948464.0,1273949214.1791897,False,-0.4018024935312154,-1.2752262956856744,11.458494122632107,0.10245095369618386,0.786869146374513,-1.027599974911629
151.798011,153.96301080926514,151.798011,1774896584.363011,443.5856906238194,28.448090623819386,33.49310726021809,-99.30618363010905,26.0,3.0,2.3820286186600432,-7.010400000000001,-10.342370757507524,4.049,8774.619474141755,2674.504015718407,True,-57.904087237060594,0.36301090463257424,15.45892366757198,8.178065427795445,True,True,False,151.80292865056023,1273959049.0,1273963966.6505601,False,96813.35364758168,25.26176823790837,151.799128,1273959049.0,1273960166.0,False,-0.6914946,-1.7709446,11.196824,0.004256901,0.8726647,-0.95993114,151.79892671812843,1273959049.0,1273959964.7181284,False,-0.4537388217730104,-1.2166308733472881,11.494402020268948,0.11461355204393425,0.7760050654290707,-1.0226800486076963
151.808915,153.97391480926515,151.808915,1774896584.373915,443.5035992055793,28.365999205579307,33.49310747829809,-99.30618373914905,26.0,3.0,2.3986463146600596,-7.010400000000001,-10.713106757507887,4.049,8774.578718260955,2674.491593325939,True,-57.99131923706068,0.3739149046325849,15.382595667571906,8.24348942779551,True,True,False,151.81400947775518,1273969953.0,1273975047.4777553,False,96814.3847099428,25.26692354971396,151.809886,1273969953.0,1273970924.0,False,-1.0417321,-1.7116736,11.241726,0.16601913,0.77262753,-1.1067942,151.80969065113723,1273969953.0,1273970728.651137,False,-0.835234698184736,-1.112181500403363,11.532709802824709,0.12683812247617393,0.7626038328209629,-1.017790238646361
151.819681,153.98468080926514,151.819681,1774896584.384681,443.4225467286194,28.284946728619385,33.49310769361809,-99.30618384680905,26.0,3.0,2.415053698660044,-7.010400000000001,-11.079150757507534,4.049,8774.538478182756,2674.479328150104,True,-58.077447237060596,0.38468090463257454,15.307233667571978,8.308085427795447,True,True,False,151.82453273517328,1273980719.0,1273985570.7351732,False,96815.54672657253,25.268177578091574,151.820622,1273980719.0,1273981660.0,False,-1.1620702,-1.5931317,11.270464,0.20645969,0.70664555,-1.0982804,151.82080631990607,1273980719.0,1273981844.319906,False,-0.916768348007633,-0.9149616302510992,11.475977,0.14184653211524784,0.7424976791112664,-1.0151742371025998
151.830749,153.99574880926514,151.830749,1774896584.3957489,443.33922062653943,28.201620626539427,33.49310791497809,-99.30618395748904,26.0,3.0,2.4319213306600354,-7.010400000000001,-11.455462757507348,4.049,8774.497109319154,2674.466718920479,True,-58.16599123706055,0.39574890463256907,15.229757667572017,8.374493427795414,True,True,False,151.83469568818998,1273991787.0,1273995733.68819,False,96816.96752246469,25.263441591784346,151.831363,1273991787.0,1273992401.0,False,-1.2572628,-1.5338607,11.268667,0.16601913,0.708774,-1.0216562,151.83155017003097,1273991787.0,1273992588.170031,False,-1.0724023634681856,-0.9626053491881952,11.473887708853795,0.1492004569458148,0.724144835602318,-1.0103497652708682
151.84101,154.00600980926515,151.84101,1774896584.40601,443.2619700723793,28.12437007237932,33.49310812019809,-99.30618406009904,26.0,3.0,2.4475590946600567,-7.010400000000001,-11.804336757507826,4.049,8774.458756779455,2674.455029066378,True,-58.248079237060665,0.40600990463258313,15.157930667571918,8.436059427795499,True,True,False,151.8442984844738,1274002048.0,1274005336.4844737,False,96818.51552621792,25.26,151.842081,1274002048.0,1274003119.0,False,-1.3075534,-1.2967769,11.1357565,0.24264336,0.77049905,-1.0088855,151.84187571674022,1274002048.0,1274002913.7167401,False,-1.0954544981316385,-0.7366950460519396,11.358628480612111,0.15743943012393474,0.7053128996619974,-1.0091727993803397
151.851875,154.01687480926515,151.851875,1774896584.416875,443.18017226797934,28.042572267979352,33.49310833749809,-99.30618416874904,26.0,3.0,2.46411735466005,-7.010400000000001,-12.173746757507672,4.049,8774.418146668955,2674.4426511046977,True,-58.33499923706063,0.4168749046325786,15.08187566757195,8.501249427795472,True,True,False,151.85516095913908,1274012913.0,1274016198.959139,False,96821.04086091484,25.26,151.852849,1274012913.0,1274013887.0,False,-1.4745897,-1.1854193,10.957944,0.19156054,0.69813174,-0.9322613,151.85265655485952,1274012913.0,1274013694.5548594,False,-1.246316577310087,-0.6476016575163003,11.158931225886567,0.1636027163436241,0.6845402405389097,-0.9959505811146856
151.862446,154.02744580926515,151.862446,1774896584.427446,443.1005878602194,27.962987860219364,33.49310854891809,-99.30618427445904,26.0,3.0,2.480227558660048,-7.010400000000001,-12.53316075750763,4.049,8774.378635442255,2674.4306080827996,True,-58.41956723706062,0.42744590463257737,15.007878667571958,8.564675427795464,True,True,False,151.86574965230074,1274023484.0,1274026787.6523008,False,96822.89921897055,25.26,151.863588,1274023484.0,1274024626.0,False,-1.5500255,-1.1710505,10.830421,0.20645969,0.6768472,-1.1514916,151.86338394072604,1274023484.0,1274024421.940726,False,-1.413368262478667,-0.5897256247816436,11.028582247872993,0.1661089201020978,0.662595769271137,-0.9921148057969383
151.873739,154.03873880926514,151.873739,1774896584.4387388,443.0155678321394,27.8779678321394,33.493108774778094,-99.30618438738905,26.0,3.0,2.49743809066004,-7.010400000000001,-12.917122757507457,4.049,8774.336425596155,2674.417742521708,True,-58.50991123706058,0.43873890463257226,14.928827667571994,8.632433427795434,True,True,False,151.87714626267996,1274034777.0,1274038184.26268,False,96822.36788369248,25.26,151.874326,1274034777.0,1274035364.0,False,-1.6973048,-1.1081874,10.58795,0.17666139,0.58106697,-0.9365182,151.8745151187801,1274034777.0,1274035553.1187801,False,-1.477781198074059,-0.4485831837398937,10.831659067415552,0.1722855714767268,0.6324033682824775,-0.9820987281861857
151.883939,154.04893880926514,151.883939,1774896584.4489388,442.9387765201394,27.80117652013942,33.49310897877809,-99.30618448938904,26.0,3.0,2.5129828906600364,-7.010400000000001,-13.263922757507373,4.049,8774.298301056155,2674.4061221619163,True,-58.59151123706056,0.4489389046325698,14.857427667572011,8.693633427795419,True,True,False,151.88752894930786,1274044977.0,1274048566.949308,False,96822.58027880678,25.261160557613564,151.885037,1274044977.0,1274046075.0,False,-1.9074473,-1.0111985,10.4370775,0.18517518,0.6576912,-0.92587596,151.88483068860356,1274044977.0,1274045868.6886036,False,-1.6851847293740692,-0.37944866046546544,10.665735471910054,0.17346219747993621,0.6076941836918052,-0.9726857201605104
151.89484,154.05983980926513,151.89484,1774896584.4598398,442.8567076875795,27.719107687579495,33.49310919679809,-99.30618459839904,26.0,3.0,2.5295960146600214,-7.010400000000001,-13.634556757507028,4.049,8774.257556388455,2674.3937031872015,True,-58.67871923706048,0.45983990463255964,14.781120667572083,8.759039427795358,True,True,False,151.89893791167867,1274055878.0,1274059975.9116788,False,96825.2369857672,25.266473971534406,151.895768,1274055878.0,1274056806.0,False,-1.92002,-0.71125156,10.050919,0.21284504,0.6619481,-0.9237475,151.89557394758583,1274055878.0,1274056611.9475858,False,-1.6705363623095528,-0.2558892526612586,10.366374039196277,0.1722860929695261,0.5772091233339848,-0.9652996574554895
151.905807,154.07080680926515,151.905807,1774896584.4708068,442.77414197005936,27.63654197005933,33.49310941613809,-99.30618470806904,26.0,3.0,2.546309722660055,-7.010400000000001,-14.00743475750778,4.049,8774.216565032555,2674.381209021923,True,-58.766455237060654,0.4708069046325818,14.704351667571927,8.82484142779549,True,True,False,151.9103404998088,1274066845.0,1274071378.4998088,False,96826.46467495219,25.26821558317399,151.906509,1274066845.0,1274067547.0,False,-1.9056513,-0.79925996,9.725826,0.16176224,0.5533971,-1.072739,151.9066934554346,1274066845.0,1274067731.4554346,False,-1.674154594500771,-0.22451466776524068,9.930317576674325,0.17342282843144038,0.5468530250986918,-0.952740089363336
151.916648,154.08164780926515,151.916648,1774896584.481648,442.69252485109934,27.554924851099337,33.49310963295809,-99.30618481647905,26.0,3.0,2.5628314066600537,-7.010400000000001,-14.376028757507754,4.049,8774.176044626854,2674.3688584022657,True,-58.85318323706065,0.481647904632581,14.628464667571933,8.889887427795486,True,True,False,151.9214675529637,1274077686.0,1274082505.5529637,False,96824.91003824091,25.26303346080305,151.917257,1274077686.0,1274078295.0,False,-1.8697295,-0.68969846,9.465393,0.11280787,0.4682591,-1.011014,151.9174482831257,1274077686.0,1274078486.2831256,False,-1.6279730125424965,-0.19886307078418908,9.657693861551381,0.1697987381002258,0.5187342166619318,-0.9405581637315912
151.926855,154.09185480926513,151.926855,1774896584.491855,442.6156808391795,27.478080839179487,33.49310983709809,-99.30618491854905,26.0,3.0,2.578386874660023,-7.010400000000001,-14.72306675750707,4.049,8774.137893922956,2674.357230067717,True,-58.93483923706049,0.4918549046325609,14.557015667572074,8.951129427795365,True,True,False,151.93167904629013,1274087893.0,1274092717.0462902,False,96824.34287997869,25.26,151.927981,1274087893.0,1274089019.0,False,-1.8858943,-0.7435812,9.147486,0.29159772,0.5108281,-0.9471604,151.92777858399396,1274087893.0,1274088816.583994,False,-1.674072606304235,-0.0836142019744065,9.413366448093782,0.1686218602114013,0.49166604448472917,-0.9311430828237133
151.937938,154.10293780926514,151.937938,1774896584.5029378,442.5322418086994,27.394641808699387,33.49311005875809,-99.30618502937905,26.0,3.0,2.5952773666600435,-7.010400000000001,-15.099888757507529,4.049,8774.096468993856,2674.3446037493272,True,-59.023503237060595,0.5029379046325744,14.47943466757198,9.017627427795446,True,True,False,151.94229428768705,1274098976.0,1274103332.287687,False,96825.3271169131,25.26,151.938749,1274098976.0,1274099787.0,False,-1.9272044,-0.6016901,9.111564,0.18304674,0.36822194,-0.83648103,151.9385451525286,1274098976.0,1274099583.1525285,False,-1.6937560160641683,-0.07666092136257509,9.338152951591153,0.1685988,0.4575747954746529,-0.9177739823591569
151.948792,154.11379180926514,151.948792,1774896584.5137918,442.4505268184594,27.312926818459424,33.49311027583809,-99.30618513791904,26.0,3.0,2.6118188626600354,-7.010400000000001,-15.468924757507352,4.049,8774.055899998055,2674.332238319407,True,-59.11033523706055,0.5137919046325692,14.403456667572016,9.082751427795415,True,True,False,151.9526901940411,1274109830.0,1274113728.194041,False,96826.29101727277,25.26,151.949554,1274109830.0,1274110592.0,False,-2.0726876,-0.67532974,8.863703,0.22987264,0.49592894,-0.8875638,151.94974313930123,1274109830.0,1274110781.1393013,False,-1.8193812159757252,-0.028546666997016416,9.123884176231039,0.1661340073234979,0.4294942104109453,-0.9099544302090924
151.959436,154.12443580926515,151.959436,1774896584.524436,442.37039282581935,27.232792825819324,33.49311048871809,-99.30618524435904,26.0,3.0,2.628040318660056,-7.010400000000001,-15.830820757507809,4.049,8774.016115919256,2674.320112132189,True,-59.19548723706066,0.5244359046325826,14.328948667571922,9.146615427795496,True,True,False,151.96288496345633,1274120474.0,1274123922.9634564,False,96827.23626837174,25.26,151.960381,1274120474.0,1274121419.0,False,-2.1642883,-0.57474875,8.775695,0.22774419,0.47038755,-0.8279672,151.96017422076397,1274120474.0,1274121212.220764,False,-1.8654877136224657,-0.019325378065423594,8.994787138938921,0.16495695318518958,0.39889080281492906,-0.8970068154190549
151.970085,154.13508480926515,151.970085,1774896584.535085,442.2902211903793,27.152621190379318,33.49311070169809,-99.30618535084905,26.0,3.0,2.644269394660057,-7.010400000000001,-16.192886757507836,4.049,8773.976313151956,2674.307980248716,True,-59.28067923706067,0.5350849046325834,14.254405667571916,9.2105094277955,True,True,False,151.97319304675094,1274131123.0,1274134231.046751,False,96828.19254804304,25.2609627402152,151.971122,1274131123.0,1274132160.0,False,-2.1229782,-0.52086604,8.5745325,0.23838645,0.429947,-1.011014,151.97089831313323,1274131123.0,1274131936.3131332,False,-1.9413773839963948,0.018345272748291314,8.837589911256732,0.16254104631519228,0.36478810841269216,-0.8883762008536421
151.980915,154.14591480926515,151.980915,1774896584.545915,442.2086868855793,27.07108688557933,33.49311091829809,-99.30618545914905,26.0,3.0,2.6607743146600553,-7.010400000000001,-16.561106757507787,4.049,8773.935833860955,2674.295642160819,True,-59.367319237060656,0.545914904632582,14.178595667571926,9.275489427795492,True,True,False,151.98413957496595,1274141953.0,1274145177.574966,False,96829.21026171123,25.26605130855613,151.981888,1274141953.0,1274142926.0,False,-2.2702575,-0.5837292,8.524242,0.10855097,0.3341667,-0.90884835,151.9816926893743,1274141953.0,1274142730.6893742,False,-1.97586377119589,-0.009050380326947362,8.759119598296843,0.15649231982228137,0.33288696249533734,-0.8822002598222813
151.991506,154.15650580926513,151.991506,1774896584.556506,442.1289519066195,26.991351906619503,33.49311113011809,-99.30618556505904,26.0,3.0,2.6769149986600196,-7.010400000000001,-16.921200757506995,4.049,8773.896247880255,2674.283576353902,True,-59.45204723706047,0.5565059046325587,14.10445866757209,9.339035427795352,True,True,False,151.99481775172893,1274152544.0,1274155855.751729,False,96829.89849152935,25.268984915293576,151.992634,1274152544.0,1274153672.0,False,-2.237928,-0.4903325,8.544,0.21710195,0.34480897,-0.8279672,151.99242518234126,1274152544.0,1274153463.1823413,False,-1.9623935851335048,0.07489641000163177,8.767116495660769,0.1527875324450592,0.2999649821998539,-0.8689115491595384
152.002795,154.16779480926513,152.002795,1774896584.5677948,442.0439619927795,26.906361992779466,33.493111355898094,-99.30618567794905,26.0,3.0,2.6941194346600272,-7.010400000000001,-17.305026757507164,4.049,8773.854052984956,2674.2707153498145,True,-59.54235923706051,0.5677949046325637,14.025435667572054,9.406769427795382,True,True,False,152.0060899845904,1274163833.0,1274167127.9845903,False,96829.37451844975,25.263745184497566,152.003407,1274163833.0,1274164445.0,False,-2.318752,-0.48494425,8.522446,0.20433125,0.28521237,-0.8109396,152.00359577526083,1274163833.0,1274164633.775261,False,-2.0333946003760217,0.1335774873315551,8.757141702227706,0.14913700678634412,0.2681579495733259,-0.8647704290008659
152.013043,154.17804280926515,152.013043,1774896584.578043,441.9668093098993,26.829209309899326,33.49311156085809,-99.30618578042905,26.0,3.0,2.7097373866600556,-7.010400000000001,-17.653458757507792,4.049,8773.815749035355,2674.259040305976,True,-59.62434323706066,0.5780429046325821,13.953699667571925,9.468257427795493,True,True,False,152.0163249861344,1274174081.0,1274177362.9861343,False,96829.60831937466,25.26,152.014147,1274174081.0,1274175185.0,False,-2.2289474,-0.4741677,8.47036,0.2022028,0.35545123,-0.7385723,152.01394106335184,1274174081.0,1274174979.0633519,False,-2.0057359814080176,0.11052865745652019,8.72487432484255,0.15384433441489018,0.2340298941018779,-0.8530021629081641
152.023905,154.18890480926515,152.023905,1774896584.5889049,441.8850340911793,26.747434091179304,33.49311177809809,-99.30618588904905,26.0,3.0,2.72629107466006,-7.010400000000001,-18.022766757507895,4.049,8773.775150137955,2674.246665762049,True,-59.71123923706068,0.5889049046325852,13.877665667571904,9.533429427795511,True,True,False,152.02718193216083,1274184943.0,1274188219.9321609,False,96832.6407035176,25.26,152.024899,1274184943.0,1274185937.0,False,-2.3331206,-0.41489676,8.412885,0.21284504,0.17453294,-0.70238864,152.02470386927686,1274184943.0,1274185741.8692768,False,-2.0568721343897507,0.16645537288814444,8.61146044329787,0.13954334814553604,0.20336156899949978,-0.8431714093081402
152.03474,154.19973980926514,152.03474,1774896584.5997398,441.8034621435794,26.66586214357941,33.49311199479809,-99.30618599739904,26.0,3.0,2.7428036146600387,-7.010400000000001,-18.391156757507417,4.049,8773.734652158455,2674.2343219778973,True,-59.79791923706057,0.5997399046325711,13.801820667572002,9.598439427795427,True,True,False,152.03811637535205,1274195778.0,1274199154.3753521,False,96835.1157618724,25.261157618723903,152.035629,1274195778.0,1274196667.0,False,-2.2558887,-0.440042,8.319488,0.10429407,0.15537688,-0.6215075,152.03581856372193,1274195778.0,1274196856.563722,False,-2.0690881569423554,0.19167922327659953,8.523374276792392,0.14045588231173262,0.16673016432298407,-0.828225440602829
152.045784,154.21078380926514,152.045784,1774896584.6107838,441.7203167269394,26.582716726939424,33.49311221567809,-99.30618610783904,26.0,3.0,2.759634670660036,-7.010400000000001,-18.76665275750736,4.049,8773.693372999654,2674.221740090295,True,-59.886271237060555,0.6107839046325694,13.724512667572014,9.664703427795416,True,True,False,152.04963926687384,1274206822.0,1274210677.2668738,False,96835.65203457317,25.266520345731763,152.046369,1274206822.0,1274207407.0,False,-2.3277323,-0.3879554,8.168616,0.12132168,0.18091829,-0.82158184,152.04656204777578,1274206822.0,1274207600.0477757,False,-2.162252052703843,0.2058687045499862,8.26395034731496,0.13801165826107384,0.1301106754035527,-0.8219393035173506
152.056024,154.22102380926515,152.056024,1774896584.621024,441.6432242725393,26.505624272539347,33.49311242047809,-99.30618621023905,26.0,3.0,2.7752404306600518,-7.010400000000001,-19.114812757507707,4.049,8773.655098951655,2674.2100741604645,True,-59.96819123706064,0.6210239046325796,13.652832667571943,9.726143427795478,True,True,False,152.06030857939768,1274217062.0,1274221346.5793977,False,96836.0,25.26851404263547,152.057116,1274217062.0,1274218154.0,False,-2.3636541,-0.36460623,7.981823,0.102165624,0.085138015,-0.9343897,152.05691183428948,1274217062.0,1274217949.8342896,False,-2.116164155779184,0.21047748461205618,8.217862161478422,0.13565850953540892,0.09716657976168964,-0.8066438271701327
152.066903,154.23190280926514,152.066903,1774896584.631903,441.56132106829943,26.423721068299432,33.49311263805809,-99.30618631902905,26.0,3.0,2.791820026660034,-7.010400000000001,-19.484698757507317,4.049,8773.614436513355,2674.197680249271,True,-60.055223237060545,0.6319029046325682,13.576679667572023,9.791417427795409,True,True,False,152.07160723628365,1274227941.0,1274232645.2362835,False,96836.0,25.263255184415335,152.067869,1274227941.0,1274228907.0,False,-2.4444783,-0.3699945,7.962066,0.0,-0.04895436,-0.8577655,152.0676761343819,1274227941.0,1274228714.134382,False,-2.1293546895143605,0.2105684,8.118256548289102,0.13561209,0.06532145033551524,-0.7919443049530787
152.077663,154.24266280926514,152.077663,1774896584.642663,441.4803137626994,26.342713762699397,33.49311285325809,-99.30618642662904,26.0,3.0,2.8082182666600413,-7.010400000000001,-19.85053875750748,4.049,8773.574218861355,2674.1854219089414,True,-60.14130323706058,0.6426629046325729,13.50135966757199,9.855977427795438,True,True,False,152.08266235227273,1274238701.0,1274243700.3522727,False,96835.62190082645,25.26,152.078601,1274238701.0,1274239639.0,False,-2.4319055,-0.2981509,7.987211,0.17240448,0.021284504,-0.8726647,152.07878305138377,1274238701.0,1274239821.0513837,False,-2.2060202892003895,0.23717309531247632,8.209651964752647,0.13066304373568646,0.028741780945525864,-0.7914950015460118
152.088756,154.25375580926513,152.088756,1774896584.653756,441.39679944661947,26.259199446619483,33.49311307511809,-99.30618653755904,26.0,3.0,2.8251239986600236,-7.010400000000001,-20.22770075750708,4.049,8773.532756555256,2674.172784198042,True,-60.23004723706049,0.6537559046325612,13.423708667572072,9.922535427795367,True,True,False,152.09385275981404,1274249794.0,1274254890.759814,False,96834.58010894065,25.26,152.089343,1274249794.0,1274250381.0,False,-2.3726346,-0.18499725,8.085997,0.20645969,0.019156054,-0.77901286,152.08953312409378,1274249794.0,1274250571.1240938,False,-2.1960182326711855,0.39259231948967255,8.344937795122497,0.1270383444242561,-0.005470812757494716,-0.780556046191521
152.098984,154.26398380926514,152.098984,1774896584.6639838,441.3197973349394,26.182197334939396,33.49311327967809,-99.30618663983904,26.0,3.0,2.840711470660042,-7.010400000000001,-20.57545275750749,4.049,8773.494527359655,2674.161131939223,True,-60.311871237060586,0.6639839046325733,13.352112667571987,9.98390342779544,True,True,False,152.10379067793147,1274260022.0,1274264828.6779315,False,96834.68967865504,25.26,152.100084,1274260022.0,1274261122.0,False,-2.3905954,-0.21912296,8.256625,0.2192304,0.076624215,-0.77901286,152.09987668383394,1274260022.0,1274260914.6838338,False,-2.1637582867149807,0.40180946066284295,8.538496989360809,0.12586182107993532,-0.037236954610129804,-0.7734968868656397
